iter	MAE
3220	1009979.984
3221	1009924.117
3222	1009808.863
3223	1009784.568
3224	1009579.417
3225	1009551.557
3226	1009492.779
3227	1009293.251
3228	1009177.103
3229	1009104.203
3230	1009063.979
3231	1009017.925
3232	1008980.464
3233	1008889.557
3234	1008822.347
3235	1008788.674
3236	1008722.423
3237	1008591.709
3238	1008576.38
3239	1008521.548
3240	1008472.544
3241	1008380.347
3242	1008338.514
3243	1008270.15
3244	1008202.58
3245	1008061.296
3246	1007966.861
3247	1007910.518
3248	1007889.934
3249	1007828.462
3250	1007794.304
3251	1007751.318
3252	1007710.264
3253	1007667.341
3254	1007582.602
3255	1007481.78
3256	1007478.484
3257	1007384.345
3258	1007357.491
3259	1007258.367
3260	1007246.23
3261	1007195.071
3262	1007110.565
3263	1007011.111
3264	1006928.429
3265	1006905.108
3266	1006830.436
3267	1006811.598
3268	1006770.089
3269	1006515.342
3270	1006405.845
3271	1006337.509
3272	1006260.813
3273	1006220.155
3274	1006154.556
3275	1006108.292
3276	1006087.674
3277	1006044.112
3278	1005882.436
3279	1005822.616
3280	1005777.327
3281	1005736.46
3282	1005646.961
3283	1005564.502
3284	1005364.45
3285	1005296.039
3286	1005274.247
3287	1005146.912
3288	1005114.219
3289	1005047.159
3290	1005001.038
3291	1004894.297
3292	1004840.803
3293	1004722.594
3294	1004641.448
3295	1004584.431
3296	1004537.921
3297	1004485.244
3298	1004455.512
3299	1004412.539
3300	1004310.219
3301	1004142.907
3302	1004108.153
3303	1004070.009
3304	1004034.211
3305	1003990.363
3306	1003912.037
3307	1003884.383
3308	1003755.977
3309	1003649.486
3310	1003578.414
3311	1003530.615
3312	1003482.287
3313	1003383.067
3314	1003333.707
3315	1003290.219
3316	1003221.376
3317	1003182.759
3318	1003083.15
3319	1003035.522
3320	1003004.169
3321	1002960.946
3322	1002952.74
3323	1002923.073
3324	1002860.242
3325	1002832.447
3326	1002819.137
3327	1002785.416
3328	1002677.611
3329	1002658.574
3330	1002640.732
3331	1002617.122
3332	1002430.417
3333	1002398.123
3334	1002362.447
3335	1002303.45
3336	1002230.405
3337	1002083.187
3338	1002022.801
3339	1001901.684
3340	1001788.695
3341	1001757.705
3342	1001725.845
3343	1001664.796
3344	1001592.478
3345	1001577.471
3346	1001468.048
3347	1001419.84
3348	1001335.299
3349	1001281.127
3350	1001155.662
3351	1001087.003
3352	1001076.062
3353	1001041.637
3354	1000941.583
3355	1000886.777
3356	1000860.721
3357	1000781.754
3358	1000770.326
3359	1000725.421
3360	1000686.466
3361	1000642.001
3362	1000566.299
3363	1000424.625
3364	1000409.147
3365	1000385.862
3366	1000349.185
3367	1000267.728
3368	1000232.157
3369	1000178.778
3370	1000166.401
3371	1000155.497
3372	1000079.379
3373	1000045.188
3374	999993.074
3375	999824.9915
3376	999759.5642
3377	999737.0036
3378	999680.872
3379	999546.4029
3380	999505.3301
3381	999403.5875
3382	999317.3237
3383	999310.5261
3384	999228.2239
3385	999187.4499
3386	999136.0445
3387	999102.1453
3388	999053.8507
3389	999027.6935
3390	998939.0412
3391	998927.7421
3392	998896.2145
3393	998850.3244
3394	998803.3023
3395	998790.4913
3396	998703.6534
3397	998657.3215
3398	998573.057
3399	998508.2941
3400	998400.4417
3401	998335.6618
3402	998300.9531
3403	998222.955
3404	998104.3199
3405	998020.1054
3406	997981.0572
3407	997921.3507
3408	997817.8061
3409	997761.5384
3410	997705.3654
3411	997651.5975
3412	997605.7139
3413	997582.458
3414	997573.1467
3415	997526.0348
3416	997465.3073
3417	997413.7864
3418	997382.9546
3419	997326.8587
3420	997264.8938
3421	997246.2287
3422	997206.0874
3423	997114.424
3424	997039.4131
3425	997021.8206
3426	996900.714
3427	996795.1354
3428	996682.2391
3429	996653.9934
3430	996387.9439
3431	996321.4531
3432	996260.5577
3433	996181.7439
3434	996126.8872
3435	996082.8211
3436	996041.0696
3437	995951.2041
3438	995936.9846
3439	995873.7694
3440	995790.0305
3441	995707.1375
3442	995664.0707
3443	995601.5919
3444	995546.811
3445	995467.9488
3446	995428.5705
3447	995384.9478
3448	995320.3415
3449	995244.4599
3450	995223.5713
3451	995187.8249
3452	995165.1822
3453	995154.0767
3454	995149.8087
3455	995125.4314
3456	995051.6105
3457	995046.9102
3458	994995.7458
3459	994906.2541
3460	994881.1452
3461	994833.2808
3462	994828.8862
3463	994784.5048
3464	994756.4291
3465	994715.9867
3466	994662.5669
3467	994606.5633
3468	994573.5398
3469	994520.3555
3470	994499.3916
3471	994483.4378
3472	994440.0268
3473	994390.8408
3474	994380.458
3475	994320.3829
3476	994300.6736
3477	994247.367
3478	994214.2007
3479	994173.7584
3480	994103.0297
3481	994068.3373
3482	993985.166
3483	993959.4842
3484	993918.5388
3485	993742.1131
3486	993677.9167
3487	993639.9062
3488	993536.3741
3489	993507.2609
3490	993460.7168
3491	993418.0318
3492	993388.5245
3493	993370.6235
3494	993176.2083
3495	993136.1664
3496	993049.5416
3497	992977.3493
3498	992894.0645
3499	992796.5203
3500	992757.6004
3501	992718.3287
3502	992670.4658
3503	992654.0173
3504	992558.4328
3505	992497.6068
3506	992494.8802
3507	992413.3511
3508	992382.3543
3509	992334.8306
3510	992234.683
3511	992195.3398
3512	992172.056
3513	992163.8809
3514	992134.2462
3515	992124.6217
3516	992086.5687
3517	992038.3761
3518	992012.8767
3519	991895.9193
3520	991804.1672
3521	991664.5908
3522	991643.4816
3523	991635.8039
3524	991577.8551
3525	991563.9358
3526	991519.4398
3527	991484.3696
3528	991432.3994
3529	991393.0112
3530	991340.7895
3531	991307.9698
3532	991217.1387
3533	991070.5316
3534	991040.7306
3535	990934.163
3536	990918.6701
3537	990814.2912
3538	990753.8117
3539	990719.3495
3540	990696.9204
3541	990677.4412
3542	990657.8095
3543	990592.6608
3544	990431.1841
3545	990402.8445
3546	990379.8932
3547	990358.4481
3548	990327.7922
3549	990314.8088
3550	990257.516
3551	990224.0825
3552	990206.4846
3553	990182.8546
3554	990141.4074
3555	990047.883
3556	989996.557
3557	989959.68
3558	989918.2597
3559	989895.1769
3560	989846.9406
3561	989790.678
3562	989727.4462
3563	989680.1634
3564	989604.9376
3565	989562.0788
3566	989338.3427
3567	989300.8821
3568	989241.643
3569	989220.325
3570	989189.8651
3571	989183.2043
3572	989155.9978
3573	989103.5907
3574	989072.1217
3575	989063.0016
3576	988872.3811
3577	988815.9537
3578	988764.0201
3579	988715.499
3580	988597.954
3581	988470.1099
3582	988420.8876
3583	988276.8017
3584	988224.4094
3585	988190.6082
3586	988145.3888
3587	988057.83
3588	988033.193
3589	987972.333
3590	987938.107
3591	987860.7568
3592	987607.12
3593	987525.6481
3594	987501.7405
3595	987424.5475
3596	987392.6633
3597	987354.5668
3598	987201.4836
3599	987134.4637
3600	987108.7566
3601	986986.7808
3602	986913.9434
3603	986882.3065
3604	986855.8232
3605	986833.9418
3606	986796.3658
3607	986583.0591
3608	986553.9951
3609	986546.8744
3610	986502.3222
3611	986173.6601
3612	986074.2803
3613	986041.607
3614	985997.6029
3615	985936.8443
3616	985892.8488
3617	985887.7747
3618	985852.7547
3619	985719.6093
3620	985670.1657
3621	985624.4188
3622	985595.8937
3623	985538.4724
3624	985489.3228
3625	985447.8528
3626	985440.6751
3627	985399.2305
3628	985315.3457
3629	985243.2102
3630	985225.9926
3631	985187.5706
3632	985182.8694
3633	985148.7882
3634	985088.6301
3635	985074.8466
3636	985050.4808
3637	985023.2508
3638	984996.7124
3639	984919.8008
3640	984852.3726
3641	984805.3565
3642	984793.274
3643	984748.4657
3644	984689.1512
3645	984638.4845
3646	984609.4822
3647	984566.7635
3648	984452.604
3649	984412.9694
3650	984368.3121
3651	984302.369
3652	984235.4709
3653	984198.765
3654	984131.6149
3655	984095.835
3656	983938.3627
3657	983933.0981
3658	983883.5327
3659	983856.4152
3660	983845.4217
3661	983760.9597
3662	983688.0229
3663	983674.3547
3664	983619.6051
3665	983570.7654
3666	983496.7054
3667	983460.4277
3668	983383.9757
3669	983313.2677
3670	983190.1722
3671	983085.9816
3672	982929.5057
3673	982842.1831
3674	982816.275
3675	982786.4613
3676	982734.1992
3677	982693.8427
3678	982677.8592
3679	982635.5748
3680	982599.7138
3681	982461.0949
3682	982407.7912
3683	982287.2856
3684	982221.8799
3685	982155.3245
3686	982124.073
3687	982063.1378
3688	982008.7454
3689	981921.3234
3690	981892.9889
3691	981835.8405
3692	981724.8983
3693	981686.9658
3694	981661.4248
3695	981550.263
3696	981496.8401
3697	981419.4958
3698	981388.5313
3699	981365.7236
3700	981336.5336
3701	981313.8813
3702	981158.3698
3703	981112.9448
3704	981070.2969
3705	981036.233
3706	981004.9857
3707	981001.8488
3708	980922.2509
3709	980863.3342
3710	980838.2453
3711	980781.952
3712	980714.5604
3713	980615.0805
3714	980573.6185
3715	980538.4721
3716	980521.1699
3717	980478.2855
3718	980461.6686
3719	980354.5971
3720	980337.4088
3721	980311.2921
3722	980221.9327
3723	980119.6734
3724	980081.751
3725	980000.322
3726	979935.6529
3727	979881.9613
3728	979821.4627
3729	979757.1307
3730	979704.341
3731	979627.3702
3732	979607.477
3733	979597.7513
3734	979522.1825
3735	979492.9269
3736	979421.7816
3737	979381.587
3738	979368.3358
3739	979324.448
3740	979254.669
3741	979241.5502
3742	979219.0072
3743	979194.3201
3744	979115.3009
3745	979035.4478
3746	979001.2126
3747	978987.1847
3748	978882.3145
3749	978847.6431
3750	978781.0158
3751	978764.2659
3752	978740.1819
3753	978667.1258
3754	978603.8466
3755	978557.0881
3756	978455.9445
3757	978401.8883
3758	978360.9761
3759	978304.738
3760	978262.0735
3761	978230.0472
3762	978222.3305
3763	978201.0801
3764	978171.5047
3765	978131.2494
3766	978019.1563
3767	977996.88
3768	977954.0965
3769	977925.2853
3770	977905.9516
3771	977863.2426
3772	977857.518
3773	977797.0089
3774	977744.9845
3775	977707.4766
3776	977666.0697
3777	977606.4723
3778	977580.7061
3779	977468.6202
3780	977447.367
3781	977438.5373
3782	977402.7095
3783	977302.8957
3784	977174.9899
3785	977154.402
3786	977138.512
3787	977129.4934
3788	977124.3769
3789	977117.7781
3790	976957.1378
3791	976883.6584
3792	976849.9574
3793	976739.526
3794	976724.6275
3795	976685.8807
3796	976646.6613
3797	976614.4795
3798	976602.6262
3799	976598.0891
3800	976482.0158
3801	976476.2743
3802	976417.5826
3803	976383.6326
3804	976376.7145
3805	976357.3659
3806	976341.6498
3807	976305.4689
3808	976275.8922
3809	976245.6749
3810	976080.2516
3811	976012.3806
3812	975980.4936
3813	975898.2221
3814	975740.2244
3815	975728.7258
3816	975667.3829
3817	975649.0813
3818	975623.0467
3819	975542.5274
3820	975537.7756
3821	975481.594
3822	975473.2237
3823	975310.1127
3824	975306.708
3825	975263.063
3826	975226.1711
3827	975173.7754
3828	975152.8195
3829	975142.8576
3830	975088.2814
3831	975070.4917
3832	975018.2544
3833	974951.4653
3834	974899.4654
3835	974849.8937
3836	974815.2996
3837	974782.4434
3838	974731.2207
3839	974649.0219
3840	974584.7493
3841	974543.009
3842	974495.6201
3843	974424.6233
3844	974404.9677
3845	974362.333
3846	974345.1313
3847	974309.1764
3848	974297.6242
3849	974178.379
3850	974152.8415
3851	974042.5642
3852	973985.891
3853	973940.956
3854	973849.2147
3855	973792.2397
3856	973784.3827
3857	973709.7867
3858	973682.7218
3859	973620.5746
3860	973614.0942
3861	973586.0874
3862	973555.0488
3863	973500.7173
3864	973451.6247
3865	973427.1741
3866	973397.0441
3867	973367.8895
3868	973338.5584
3869	973281.992
3870	973234.301
3871	973189.4147
3872	973132.8538
3873	973080.0735
3874	973042.977
3875	973002.1817
3876	972978.3034
3877	972961.0998
3878	972933.0448
3879	972918.1959
3880	972899.7617
3881	972894.3843
3882	972829.6547
3883	972817.2934
3884	972765.5963
3885	972762.3732
3886	972719.4108
3887	972715.6941
3888	972604.4603
3889	972517.9181
3890	972403.2847
3891	972366.1013
3892	972303.7243
3893	972239.9489
3894	972120.8681
3895	972073.7658
3896	972047.8826
3897	972029.6757
3898	972013.7674
3899	971885.6693
3900	971873.1161
3901	971777.4541
3902	971752.8742
3903	971664.1005
3904	971652.0333
3905	971527.1413
3906	971505.3686
3907	971497.8432
3908	971469.774
3909	971458.4745
3910	971437.0329
3911	971382.5223
3912	971361.4306
3913	971350.9542
3914	971267.9129
3915	971121.5985
3916	971101.2503
3917	971093.9797
3918	970964.6486
3919	970941.8412
3920	970904.9793
3921	970776.5416
3922	970761.1555
3923	970738.1952
3924	970733.3347
3925	970713.2907
3926	970586.2761
3927	970570.0914
3928	970554.5964
3929	970532.057
3930	970510.8642
3931	970474.8925
3932	970439.612
3933	970364.6477
3934	970301.4969
3935	970177.3015
3936	970158.3844
3937	970095.9269
3938	969903.9636
3939	969882.2281
3940	969856.6209
3941	969776.7329
3942	969735.5612
3943	969665.0042
3944	969598.7828
3945	969586.4445
3946	969566.0993
3947	969557.9184
3948	969499.4129
3949	969408.8664
3950	969400.9179
3951	969358.5346
3952	969344.7183
3953	969333.5228
3954	969311.3007
3955	969301.4202
3956	969257.3508
3957	969204.2272
3958	969163.0124
3959	969126.5312
3960	969115.0311
3961	969107.5079
3962	969081.2976
3963	969044.3497
3964	969007.451
3965	968841.4023
3966	968653.9117
3967	968614.6005
3968	968582.4347
3969	968509.2335
3970	968504.1497
3971	968482.911
3972	968444.1859
3973	968395.1169
3974	968374.8486
3975	968301.0274
3976	968248.7355
3977	968228.5034
3978	968208.6506
3979	968147.2333
3980	968138.7306
3981	968085.4542
3982	968046.4858
3983	967997.4034
3984	967975.6735
3985	967960.3498
3986	967890.2406
3987	967861.8751
3988	967839.0155
3989	967832.7922
3990	967764.5694
3991	967713.4702
3992	967626.4603
3993	967505.3735
3994	967473.0961
3995	967459.6822
3996	967412.7724
3997	967344.3334
3998	967237.0223
3999	967213.5048
4000	967157.5232
4001	967099.8153
4002	967083.4836
4003	967064.4076
4004	967053.2724
4005	967038.9941
4006	966938.0407
4007	966914.4451
4008	966860.7116
4009	966818.787
4010	966781.7189
4011	966758.3148
4012	966732.0383
4013	966670.0299
4014	966641.3818
4015	966547.1075
4016	966474.586
4017	966422.7223
4018	966373.2361
4019	966284.4278
4020	966188.1069
4021	966127.9623
4022	966115.2895
4023	966102.6915
4024	966065.5438
4025	966003.8889
4026	965952.7529
4027	965942.9893
4028	965919.725
4029	965886.6523
4030	965837.3057
4031	965774.7052
4032	965702.9487
4033	965623.092
4034	965578.9708
4035	965534.9735
4036	965525.9732
4037	965478.5012
4038	965380.482
4039	965340.4565
4040	965311.5369
4041	965287.983
4042	965160.5736
4043	965138.0426
4044	965027.1588
4045	964998.1101
4046	964962.3954
4047	964906.7356
4048	964871.5223
4049	964817.8659
4050	964785.6012
4051	964758.5582
4052	964729.2433
4053	964643.6909
4054	964564.3543
4055	964543.2446
4056	964530.6197
4057	964526.3352
4058	964430.7605
4059	964368.276
4060	964345.6762
4061	964299.8251
4062	964281.8276
4063	964249.435
4064	964199.0161
4065	964161.8558
4066	964082.1722
4067	964031.3413
4068	963931.6804
4069	963832.7273
4070	963677.0156
4071	963653.86
4072	963623.0647
4073	963589.4863
4074	963553.7237
4075	963514.4819
4076	963494.865
4077	963467.7653
4078	963442.8439
4079	963410.2904
4080	963368.959
4081	963337.7927
4082	963321.7329
4083	963218.6047
4084	963177.2835
4085	963152.522
4086	963069.6232
4087	963050.9238
4088	963039.2272
4089	963020.1561
4090	962934.3122
4091	962849.8449
4092	962825.5442
4093	962808.9019
4094	962768.5524
4095	962660.6992
4096	962644.5378
4097	962625.3858
4098	962557.5327
4099	962489.1911
4100	962336.8046
4101	962326.6186
4102	962189.979
4103	962130.1677
4104	962068.2922
4105	962020.2192
4106	961929.217
4107	961911.8347
4108	961796.271
4109	961766.846
4110	961738.2737
4111	961696.1661
4112	961572.7041
4113	961479.0026
4114	961448.1082
4115	961394.027
4116	961353.9457
4117	961343.1593
4118	961328.1133
4119	961308.6219
4120	961255.619
4121	961210.9429
4122	961077.6545
4123	961016.3462
4124	961006.0541
4125	960910.1795
4126	960874.2974
4127	960809.4915
4128	960706.4056
4129	960686.5845
4130	960506.6894
4131	960480.712
4132	960450.4201
4133	960355.1806
4134	960331.9229
4135	960274.8085
4136	960218.6081
4137	960192.8981
4138	960169.5289
4139	960129.9753
4140	960039.8551
4141	960025.7295
4142	960018.8512
4143	959925.1458
4144	959887.0492
4145	959813.7738
4146	959795.1882
4147	959780.2226
4148	959754.0486
4149	959726.938
4150	959723.6374
4151	959704.1291
4152	959605.1602
4153	959513.7313
4154	959509.1998
4155	959447.9718
4156	959349.2561
4157	959340.6095
4158	959311.3358
4159	959297.9306
4160	959275.0047
4161	959230.4276
4162	959192.4231
4163	959162.728
4164	959153.5249
4165	959149.0207
4166	959118.2831
4167	959036.7405
4168	959020.9928
4169	958991.4875
4170	958955.4727
4171	958912.2318
4172	958878.868
4173	958857.1509
4174	958844.3447
4175	958788.002
4176	958778.3365
4177	958567.0273
4178	958560.5708
4179	958535.9763
4180	958493.1412
4181	958470.0467
4182	958464.1537
4183	958444.6358
4184	958430.9805
4185	958380.072
4186	958374.8789
4187	958358.8193
4188	958270.4239
4189	958244.0654
4190	958232.3406
4191	958175.777
4192	958154.117
4193	958145.3997
4194	958096.9935
4195	958060.1845
4196	958042.5636
4197	957979.0346
4198	957948.7949
4199	957903.4261
4200	957779.1172
4201	957753.3658
4202	957749.7384
4203	957733.9738
4204	957723.2137
4205	957624.2752
4206	957605.3336
4207	957529.7733
4208	957506.6728
4209	957471.7081
4210	957415.7377
4211	957283.6312
4212	957244.9979
4213	957185.4437
4214	957167.6151
4215	957158.5171
4216	957134.9303
4217	957097.7775
4218	957068.5508
4219	957001.6412
4220	956968.8674
4221	956949.6827
4222	956864.2083
4223	956834.8364
4224	956787.8678
4225	956742.5734
4226	956718.6081
4227	956667.5959
4228	956546.64
4229	956510.7592
4230	956475.8868
4231	956469.541
4232	956389.8902
4233	956337.7057
4234	956277.7014
4235	956259.0165
4236	956009.8022
4237	955941.4851
4238	955925.7144
4239	955901.2835
4240	955864.7711
4241	955824.4585
4242	955770.6481
4243	955656.4365
4244	955593.1325
4245	955578.4881
4246	955467.7217
4247	955372.7755
4248	955306.5467
4249	955118.2572
4250	955104.883
4251	955091.5821
4252	955062.1125
4253	955062.0851
4254	954981.1353
4255	954968.1488
4256	954911.2171
4257	954889.8604
4258	954860.4244
4259	954790.6723
4260	954780.0297
4261	954743.5268
4262	954704.295
4263	954675.3237
4264	954650.3733
4265	954629.3922
4266	954616.3513
4267	954589.5613
4268	954517.9826
4269	954471.7546
4270	954433.9869
4271	954385.7365
4272	954361.0028
4273	954310.2526
4274	954254.3301
4275	954216.9553
4276	954128.072
4277	954078.4433
4278	953993.385
4279	953954.5342
4280	953895.588
4281	953647.6697
4282	953507.5443
4283	953389.66
4284	953318.484
4285	953288.9977
4286	953252.9414
4287	953218.6598
4288	953203.3946
4289	953192.2052
4290	953123.275
4291	952901.7792
4292	952815.9739
4293	952770.0057
4294	952701.168
4295	952650.091
4296	952621.4115
4297	952554.1853
4298	952524.264
4299	952451.537
4300	952322.3847
4301	952258.7544
4302	952225.6728
4303	952192.159
4304	952126.0279
4305	952123.6551
4306	952089.2726
4307	951869.7722
4308	951712.3054
4309	951684.3004
4310	951646.2623
4311	951619.9992
4312	951589.1035
4313	951524.5181
4314	951504.9138
4315	951489.8727
4316	951445.5077
4317	951437.8826
4318	951390.4786
4319	951355.4497
4320	951335.9514
4321	951313.6908
4322	951291.491
4323	951256.2061
4324	951213.677
4325	951205.0289
4326	951189.8589
4327	951162.9087
4328	951106.2696
4329	951081.0262
4330	951035.6747
4331	951011.4512
4332	951003.8927
4333	950963.0368
4334	950907.8486
4335	950878.2239
4336	950861.1328
4337	950766.1223
4338	950753.1275
4339	950748.8843
4340	950725.4727
4341	950671.6611
4342	950603.2159
4343	950586.1127
4344	950571.5026
4345	950536.2913
4346	950516.9317
4347	950499.2364
4348	950487.0661
4349	950467.5997
4350	950436.3485
4351	950398.2234
4352	950366.0883
4353	950340.6132
4354	950312.9126
4355	950268.0674
4356	950239.993
4357	950200.9528
4358	950187.4675
4359	950168.2762
4360	950155.4978
4361	950119.9819
4362	950103.3556
4363	950068.6942
4364	950047.5407
4365	950014.6589
4366	949989.9976
4367	949924.9899
4368	949868.7825
4369	949791.0616
4370	949740.8087
4371	949632.1601
4372	949594.3486
4373	949568.3214
4374	949543.5383
4375	949472.6025
4376	949451.4889
4377	949442.067
4378	949344.155
4379	949309.6489
4380	949166.4725
4381	949114.6651
4382	949034.6308
4383	949004.4972
4384	948948.2033
4385	948926.4986
4386	948915.699
4387	948888.7468
4388	948821.1776
4389	948798.7984
4390	948748.272
4391	948728.8342
4392	948661.5827
4393	948636.5472
4394	948631.3486
4395	948616.6533
4396	948603.7472
4397	948580.0561
4398	948528.5618
4399	948488.9946
4400	948480.515
4401	948387.7285
4402	948328.6709
4403	948209.2094
4404	948160.0332
4405	948144.9778
4406	948093.1155
4407	948073.2815
4408	948040.0346
4409	948031.1576
4410	947912.8499
4411	947744.1686
4412	947614.8594
4413	947502.6629
4414	947320.716
4415	947041.485
4416	946939.3742
4417	946925.6552
4418	946882.4234
4419	946838.037
4420	946765.0624
4421	946722.3005
4422	946694.1326
4423	946643.3451
4424	946599.407
4425	946577.6683
4426	946562.6358
4427	946551.5707
4428	946512.4392
4429	946499.6349
4430	946488.5274
4431	946450.2024
4432	946435.9035
4433	946400.3517
4434	946354.9112
4435	946322.9174
4436	946183.6351
4437	946091.0426
4438	945969.2671
4439	945962.321
4440	945897.143
4441	945888.0089
4442	945781.2608
4443	945680.065
4444	945595.5493
4445	945525.8827
4446	945413.5042
4447	945369.1819
4448	945205.9739
4449	945188.8095
4450	945131.4387
4451	945080.0571
4452	945029.7487
4453	944987.7675
4454	944956.7653
4455	944901.1383
4456	944832.5258
4457	944803.0377
4458	944739.0221
4459	944699.0951
4460	944631.6014
4461	944625.5008
4462	944616.0545
4463	944591.134
4464	944581.9971
4465	944566.0091
4466	944530.9006
4467	944490.8026
4468	944420.8497
4469	944391.0879
4470	944370.7644
4471	944320.3309
4472	944276.5127
4473	944270.5046
4474	944231.5061
4475	944165.3033
4476	944119.8287
4477	944017.3225
4478	944001.1676
4479	943992.3505
4480	943978.1843
4481	943957.0761
4482	943923.5009
4483	943893.9952
4484	943834.3428
4485	943765.9866
4486	943741.4421
4487	943688.0369
4488	943637.0487
4489	943576.4649
4490	943552.1323
4491	943535.1025
4492	943509.1111
4493	943499.6695
4494	943476.3375
4495	943424.4098
4496	943389.5449
4497	943344.7994
4498	943273.4863
4499	943165.2068
4500	943157.0473
4501	943115.498
4502	942995.157
4503	942933.595
4504	942898.9884
4505	942879.2725
4506	942857.1127
4507	942814.6894
4508	942784.3527
4509	942765.5724
4510	942698.1581
4511	942672.3233
4512	942621.656
4513	942611.465
4514	942578.7254
4515	942502.8516
4516	942490.4818
4517	942471.8437
4518	942433.0927
4519	942422.0642
4520	942317.8547
4521	942269.2639
4522	942221.4387
4523	942157.9702
4524	942128.15
4525	942081.4397
4526	942013.6922
4527	941992.7509
4528	941903.4868
4529	941864.1449
4530	941848.5131
4531	941726.2474
4532	941706.978
4533	941692.227
4534	941659.9477
4535	941622.3413
4536	941608.0695
4537	941539.431
4538	941519.2457
4539	941508.967
4540	941497.9634
4541	941483.5915
4542	941469.3014
4543	941448.8312
4544	941372.7227
4545	941348.3758
4546	941331.6132
4547	941324.2917
4548	941291.7154
4549	941286.1774
4550	941246.712
4551	941237.7905
4552	941216.9865
4553	941089.6838
4554	941078.9773
4555	941047.6409
4556	941010.097
4557	940973.1769
4558	940935.0167
4559	940897.79
4560	940888.3551
4561	940844.2873
4562	940817.4356
4563	940756.0882
4564	940752.2002
4565	940708.8737
4566	940666.0708
4567	940617.9478
4568	940547.449
4569	940513.2878
4570	940495.3777
4571	940427.6434
4572	940344.1465
4573	940327.0158
4574	940276.5987
4575	940255.7518
4576	940223.1861
4577	940196.2709
4578	940167.8726
4579	940122.4343
4580	940054.3244
4581	940034.163
4582	939974.9009
4583	939913.6249
4584	939831.8487
4585	939769.9023
4586	939705.4355
4587	939664.5879
4588	939626.2074
4589	939620.0986
4590	939597.2672
4591	939587.7758
4592	939533.4766
4593	939523.415
4594	939512.4508
4595	939483.9955
4596	939372.2086
4597	939355.4239
4598	939321.4061
4599	939300.1234
4600	939265.149
4601	939260.058
4602	939130.8557
4603	939068.7383
4604	939051.9904
4605	939014.2095
4606	939004.4601
4607	938988.3569
4608	938972.118
4609	938920.8993
4610	938903.3346
4611	938896.6027
4612	938866.3713
4613	938852.7631
4614	938837.1396
4615	938748.317
4616	938724.3872
4617	938689.4891
4618	938649.301
4619	938628.6937
4620	938607.6484
4621	938561.7093
4622	938514.3156
4623	938486.0663
4624	938405.7619
4625	938390.1482
4626	938366.6631
4627	938313.2473
4628	938300.7502
4629	938276.7265
4630	938256.4619
4631	938240.1623
4632	938197.6468
4633	938148.5434
4634	938105.3595
4635	938092.5046
4636	938077.5948
4637	938035.6348
4638	937988.2839
4639	937950.8963
4640	937920.8976
4641	937834.3896
4642	937818.6085
4643	937768.0185
4644	937707.3733
4645	937685.9138
4646	937590.4019
4647	937580.1861
4648	937550.0899
4649	937529.8683
4650	937502.4009
4651	937412.8432
4652	937390.1695
4653	937369.677
4654	937347.9604
4655	937316.441
4656	937300.6285
4657	937269.0592
4658	937251.0227
4659	937238.438
4660	937178.2398
4661	937145.0971
4662	937115.6887
4663	937081.082
4664	937060.9548
4665	937029.3825
4666	937022.9513
4667	937014.4423
4668	937001.2856
4669	936993.8747
4670	936963.2045
4671	936862.7876
4672	936842.7274
4673	936736.0543
4674	936685.467
4675	936635.8623
4676	936563.3043
4677	936536.0373
4678	936523.8967
4679	936458.6639
4680	936379.8333
4681	936364.4792
4682	936355.1424
4683	936266.1143
4684	936249.8797
4685	936194.8631
4686	936147.3368
4687	936112.6615
4688	936083.0599
4689	936056.1778
4690	936015.5344
4691	935971.0188
4692	935952.5708
4693	935929.8521
4694	935880.8332
4695	935835.0173
4696	935694.8179
4697	935675.2062
4698	935644.807
4699	935619.2963
4700	935552.9286
4701	935536.6808
4702	935522.7865
4703	935518.6967
4704	935482.0673
4705	935458.0211
4706	935446.0289
4707	935412.1152
4708	935399.8732
4709	935353.3926
4710	935324.4005
4711	935285.3421
4712	935243.7181
4713	935218.153
4714	935209.2458
4715	935158.6002
4716	935131.2668
4717	935121.681
4718	935089.7423
4719	935081.723
4720	935041.2336
4721	935024.1458
4722	934973.7451
4723	934946.1682
4724	934866.3661
4725	934843.5708
4726	934830.1212
4727	934798.6279
4728	934775.3951
4729	934677.566
4730	934648.8674
4731	934624.235
4732	934544.4006
4733	934519.496
4734	934500.0929
4735	934476.9418
4736	934456.7798
4737	934410.9838
4738	934373.934
4739	934280.4482
4740	934273.9974
4741	934174.7665
4742	934119.6218
4743	934114.3366
4744	934090.8272
4745	934035.2509
4746	934013.9219
4747	933980.9737
4748	933940.1216
4749	933933.647
4750	933876.2422
4751	933840.4745
4752	933813.5565
4753	933745.2889
4754	933724.5517
4755	933670.9232
4756	933590.162
4757	933556.3548
4758	933517.5969
4759	933491.8074
4760	933426.2311
4761	933401.6023
4762	933368.1223
4763	933334.2779
4764	933273.4005
4765	933256.8816
4766	933238.2374
4767	933198.727
4768	933167.966
4769	933149.3661
4770	933097.9142
4771	933055.1114
4772	933034.8772
4773	933015.1808
4774	933008.8157
4775	932969.8691
4776	932950.0004
4777	932912.8058
4778	932874.8903
4779	932843.5189
4780	932811.9117
4781	932784.9644
4782	932734.7703
4783	932662.6113
4784	932651.5763
4785	932636.8146
4786	932550.6735
4787	932539.126
4788	932526.4348
4789	932467.9881
4790	932451.8739
4791	932385.3176
4792	932370.0686
